JP Name,EN Name,Chat Command,PSO2 File,PSO2 Hash,Reboot Human,Reboot Human Hash,Reboot Cast Male, Reboot Cast Male Hash,Reboot Cast Female,Reboot Cast Female Hash,Reboot Fig,Reboot Fig Hash,PSO2 VFX,PSO2 VFX Hash,Reboot VFX,Reboot VFX Hash,Gender (Blank usually follows previous)
リサポーズ,Risa Pose,risapose,actor/lobby_action/pl_la_700_risapose_m.ice,b39a42577aa66540b5b358003d23d703,character/motion/lobby_action/pl_la_700_risapose_m_std.ice,fc\874939aa3b09431f1335a1c28cb72e,character/motion/lobby_action/pl_la_700_risapose_m_cam.ice,9d\815b0f553be0a2a8238c9538392bc4,character/motion/lobby_action/pl_la_700_risapose_m_caf.ice,fb\09b72f0c5c139b8cc6523e9ad0ef67,character/motion/lobby_action/pl_la_700_risapose_m_base.ice,22\603fc735fe71fdb4bbdb6a6ffca879,actor/lobby_action/pl_la_700_risapose_m_vfx.ice,1cd3a603adc91c4a049905beedeebdc3,character/motion/lobby_action/pl_la_700_risapose_m_vfx.ice,37bf758150dc2de4af450c7f48acde74,Male
リサポーズ,Risa Pose,,actor/lobby_action/pl_la_700_risapose_m_hsi1.ice,ee5dc14ba934358a6a46b9a34793f74f,character/motion/lobby_action/pl_la_700_risapose_m_hsi1_std.ice,2d\bf1ac8ed4d03e9f4079a8936771c13,character/motion/lobby_action/pl_la_700_risapose_m_hsi1_cam.ice,ff\8bc203dc653916cef8507f434fa0c5,character/motion/lobby_action/pl_la_700_risapose_m_hsi1_caf.ice,64\214b3995469bec32be834f0db4b024,character/motion/lobby_action/pl_la_700_risapose_m_hsi1_base.ice,d4\f3a6de0616214f7aed30dc43813681,actor/lobby_action/pl_la_700_risapose_m_vfx.ice,1cd3a603adc91c4a049905beedeebdc3,character/motion/lobby_action/pl_la_700_risapose_m_vfx.ice,37bf758150dc2de4af450c7f48acde74,Male
リサポーズ,Risa Pose,,actor/lobby_action/pl_la_700_risapose_m_hsi2.ice,2a237c59ba45e16a659323b213b31680,character/motion/lobby_action/pl_la_700_risapose_m_hsi2_std.ice,d7\7d103072289bcba8b071a727b1ceb2,character/motion/lobby_action/pl_la_700_risapose_m_hsi2_cam.ice,c9\e967f433fca8742f2c83791ae2d554,character/motion/lobby_action/pl_la_700_risapose_m_hsi2_caf.ice,b6\3f5b30681d333b6eff2315fd989c14,character/motion/lobby_action/pl_la_700_risapose_m_hsi2_base.ice,79\26fded50197d450a4c29925cfb4d28,actor/lobby_action/pl_la_700_risapose_m_vfx.ice,1cd3a603adc91c4a049905beedeebdc3,character/motion/lobby_action/pl_la_700_risapose_m_vfx.ice,37bf758150dc2de4af450c7f48acde74,Male
リサポーズ,Risa Pose,,actor/lobby_action/pl_la_700_risapose_f.ice,3e8b64df18b5076c000d7d262e61efee,character/motion/lobby_action/pl_la_700_risapose_f_std.ice,b9\8160682f2f6b8e638f55d32e19edec,character/motion/lobby_action/pl_la_700_risapose_f_cam.ice,b5\4eaf2b8fb189ee7dd33000dae11451,character/motion/lobby_action/pl_la_700_risapose_f_caf.ice,2d\2e00cc3ed96b752cb7467ece53060a,character/motion/lobby_action/pl_la_700_risapose_f_base.ice,44\7e08da59f28dfe5e844b15c6134075,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
リサポーズ,Risa Pose,,actor/lobby_action/pl_la_700_risapose_f_hsi1.ice,3a75834fcc0e690993aaebc12d591868,character/motion/lobby_action/pl_la_700_risapose_f_hsi1_std.ice,8c\2defc812db98f3a71f280956d97ba7,character/motion/lobby_action/pl_la_700_risapose_f_hsi1_cam.ice,73\3b241785eb09c1f67d2e48d341bca1,character/motion/lobby_action/pl_la_700_risapose_f_hsi1_caf.ice,cc\ea09dc347001d306b677e00f6ed570,character/motion/lobby_action/pl_la_700_risapose_f_hsi1_base.ice,67\c4042dd56b11ab6306404ade4d32c3,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
リサポーズ,Risa Pose,,actor/lobby_action/pl_la_700_risapose_f_hsi2.ice,21c6cda22a1ae15467e2b1da7b3b7c95,character/motion/lobby_action/pl_la_700_risapose_f_hsi2_std.ice,2f\cbc2a30075c007eef5b3041982c712,character/motion/lobby_action/pl_la_700_risapose_f_hsi2_cam.ice,8a\50c579a6b0155acd4e46169cf8378c,character/motion/lobby_action/pl_la_700_risapose_f_hsi2_caf.ice,45\ec3bcb217b4a2294fd2d63af4d253c,character/motion/lobby_action/pl_la_700_risapose_f_hsi2_base.ice,23\053c8ec42df659ce9e27ad7374db72,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
ツインダガーポーズ,Twin Daggers Pose,twindaggerpose,actor/lobby_action/pl_la_769_twindaggerpose_m.ice,b496720ba4813af3b6a9ce3667e0f9b0,character/motion/lobby_action/pl_la_769_twindaggerpose_m_std.ice,5a\308664518fbffe7bde2e611940dd78,character/motion/lobby_action/pl_la_769_twindaggerpose_m_cam.ice,0e\8848bcd41bd323b5bd0daac57d74e3,character/motion/lobby_action/pl_la_769_twindaggerpose_m_caf.ice,13\b1948b58b44876d22e9b93379ab082,character/motion/lobby_action/pl_la_769_twindaggerpose_m_base.ice,91\2d461208d49b2b42f0ce3e577166c5,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Male
ツインダガーポーズ,Twin Daggers Pose,,actor/lobby_action/pl_la_769_twindaggerpose_m_hsi1.ice,36b29124da2b9c2c20c06b55e8b381c8,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi1_std.ice,4d\8a62eeeb73be9ca1f6403560477b7f,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi1_cam.ice,8c\e16eef7d982f61155ec35b9a9f6e66,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi1_caf.ice,4f\d86537268f3bb103ea87cad6560019,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi1_base.ice,98\688cbc767d13e03bc70185b1cd5fac,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Male
ツインダガーポーズ,Twin Daggers Pose,,actor/lobby_action/pl_la_769_twindaggerpose_m_hsi2.ice,65e95e3c1b651a8da0dea0fee0756617,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi2_std.ice,01\f349ca7155ba971cf223fec97d2c69,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi2_cam.ice,14\efe6a683865e8b34d957740b498575,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi2_caf.ice,d7\0d9bd354ca7e203a2ef4e03933e3ed,character/motion/lobby_action/pl_la_769_twindaggerpose_m_hsi2_base.ice,9f\3e8c395bfb73e0f8bab4f50963d6c0,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Male
ツインダガーポーズ,Twin Daggers Pose,,actor/lobby_action/pl_la_769_twindaggerpose_f.ice,9b55753b664011f1ccf2eea23e8aa17c,character/motion/lobby_action/pl_la_769_twindaggerpose_f_std.ice,c3\0b0134e737eba516b754777ef69646,character/motion/lobby_action/pl_la_769_twindaggerpose_f_cam.ice,f4\93d671d1deceb0d96f382c1126f63c,character/motion/lobby_action/pl_la_769_twindaggerpose_f_caf.ice,97\e30da5aab99c7387509661597e95d6,character/motion/lobby_action/pl_la_769_twindaggerpose_f_base.ice,ad\cee8e66edfb9d7bb257b5e1968c63d,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Female
ツインダガーポーズ,Twin Daggers Pose,,actor/lobby_action/pl_la_769_twindaggerpose_f_hsi1.ice,5d2f1eb98f2c81180d28762b69d9c994,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi1_std.ice,5c\77306aad342ae15efa5572a74f82b8,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi1_cam.ice,fa\cca23a92a2fd344e31cb50f13c2a25,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi1_caf.ice,cb\cc5a203525ee2ce05dd29f2dbd9d6e,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi1_base.ice,2a\3e7483aa33dfca3b6b1dbca3e41f5e,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Female
ツインダガーポーズ,Twin Daggers Pose,,actor/lobby_action/pl_la_769_twindaggerpose_f_hsi2.ice,cabae3be38aa3473c0fe5f274afdebbc,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi2_std.ice,51\918d165324aad5de379d9382e04390,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi2_cam.ice,5c\351bf1c8fdb5c0dc853dae2a577057,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi2_caf.ice,62\dd6e9a80bbce0ab0f9dbb32342106b,character/motion/lobby_action/pl_la_769_twindaggerpose_f_hsi2_base.ice,b6\b67ec8da76204d482544969f12aaf1,actor/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,62f66bbbb2971ea1a43334748707b4f5,character/motion/lobby_action/pl_la_769_twindaggerpose_f_vfx.ice,ce22f166d3cb2f852735bdb3d4eba7fb,Female
腰掛ける２,Have a Seat 2,sitdown2,actor/lobby_action/pl_la_730_730sitdown_m.ice,971531abb2d4c133823055a55579c0cc,character/motion/lobby_action/pl_la_730_730sitdown_m_std.ice,f8\f6f6bd28125da148369a26144eb040,character/motion/lobby_action/pl_la_730_730sitdown_m_cam.ice,ca\4b4f7e06d94c7936b0864c6c553abf,character/motion/lobby_action/pl_la_730_730sitdown_m_caf.ice,97\1695b8343c78b5255f798151f16498,character/motion/lobby_action/pl_la_730_730sitdown_m_base.ice,79\e69c7e6e8e81f56a52ef4b13c206f1,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
腰掛ける２,Have a Seat 2,,actor/lobby_action/pl_la_730_730sitdown_f.ice,f6234741b46d8ef8330c7a95b2a39b20,character/motion/lobby_action/pl_la_730_730sitdown_f_std.ice,27\03ca90ab35020a918bcc2507865690,character/motion/lobby_action/pl_la_730_730sitdown_f_cam.ice,d6\321cd33e902b979a9092a29041cab0,character/motion/lobby_action/pl_la_730_730sitdown_f_caf.ice,be\5276342ad4337a2bbe23adf9ce8c4b,character/motion/lobby_action/pl_la_730_730sitdown_f_base.ice,79\7eefd423e2fd8647cffeb5af4f1e9a,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
勝利ポーズ４,Victory Pose 4,winnerpose4,actor/lobby_action/pl_la_683_1015winnerpose_m.ice,309488d14f1148c7e51325f94aa8d5c3,character/motion/lobby_action/pl_la_683_1015winnerpose_m_std.ice,33\e35087355ddd90b722120c334c9a4b,character/motion/lobby_action/pl_la_683_1015winnerpose_m_cam.ice,70\dcc1da703d1971b5732edb3575f603,character/motion/lobby_action/pl_la_683_1015winnerpose_m_caf.ice,21\b744084464a3404ef8f9d9bbcd630c,character/motion/lobby_action/pl_la_683_1015winnerpose_m_base.ice,d6\93a5772fce48e4740bede641a2f610,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
勝利ポーズ４,Victory Pose 4,,actor/lobby_action/pl_la_683_1015winnerpose_f.ice,19148f193fcd5e67ff2a60667d99d37c,character/motion/lobby_action/pl_la_683_1015winnerpose_f_std.ice,20\7dc45efabaaeef03c4de1b7eba42c8,character/motion/lobby_action/pl_la_683_1015winnerpose_f_cam.ice,bd\7f53e0aa62a964b10e81e80782d8e2,character/motion/lobby_action/pl_la_683_1015winnerpose_f_caf.ice,5a\8314e66efb108ed97e390f7247f461,character/motion/lobby_action/pl_la_683_1015winnerpose_f_base.ice,90\1b92372d4b9103ccbf1c6ae7fb014b,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
座る７,Sit 7,sit7,actor/lobby_action/pl_la_766_766sit_m.ice,106600a8700294bf74ac01142c64d939,character/motion/lobby_action/pl_la_766_766sit_m_std.ice,2e\6666c19fa965a5d4d8f874a1866c94,character/motion/lobby_action/pl_la_766_766sit_m_cam.ice,01\25016b0969c9a91ceb62712db7844a,character/motion/lobby_action/pl_la_766_766sit_m_caf.ice,65\fa553a5751c89f74964be34a6d5a2b,character/motion/lobby_action/pl_la_766_766sit_m_base.ice,c4\7052065c7386880e4f408649b93d3d,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
座る７,Sit 7,,actor/lobby_action/pl_la_766_766sit_m_hsi1.ice,ee12dcc9ecd98d86c2a317f4facae520,character/motion/lobby_action/pl_la_766_766sit_m_hsi1_std.ice,42\e071db2f3bc36a049c3e213e72e671,character/motion/lobby_action/pl_la_766_766sit_m_hsi1_cam.ice,b1\e249123e7824b153aa1c408055f6bc,character/motion/lobby_action/pl_la_766_766sit_m_hsi1_caf.ice,fa\61c88bbfb5ce4552e8b1451c9e177e,character/motion/lobby_action/pl_la_766_766sit_m_hsi1_base.ice,3c\2a50fe7ea48d4c740db8fa2cd5dd32,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Male
座る７,Sit 7,,actor/lobby_action/pl_la_766_766sit_f.ice,174d92108b7545de7889a9edddf4a9de,character/motion/lobby_action/pl_la_766_766sit_f_std.ice,47\fb093390c4c075c54789cc2452d249,character/motion/lobby_action/pl_la_766_766sit_f_cam.ice,1b\7e4fac18ed07a0bee80851236e4506,character/motion/lobby_action/pl_la_766_766sit_f_caf.ice,a9\5bd644064f81b36a99176004c9b41e,character/motion/lobby_action/pl_la_766_766sit_f_base.ice,1a\8a6e19f88628f56695e457f0941f85,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
座る７,Sit 7,,actor/lobby_action/pl_la_766_766sit_f_hsi1.ice,a4e0fd1568d0243e19e9b960e2e155b9,character/motion/lobby_action/pl_la_766_766sit_f_hsi1_std.ice,88\aedadad5938816cec3d14f5c3e456d,character/motion/lobby_action/pl_la_766_766sit_f_hsi1_cam.ice,70\a8df078531b8fbabd858c45a5c1391,character/motion/lobby_action/pl_la_766_766sit_f_hsi1_caf.ice,1f\d5df09d1e16fb11e34d47c660a9059,character/motion/lobby_action/pl_la_766_766sit_f_hsi1_base.ice,c1\2d7393d6ca2432870500901aed58a6,actor/lobby_action/,,character/motion/lobby_action/,8e70ab75b81851aa0bd4abdccd1848cc,Female
召喚,Summon,summon,actor/lobby_action/pl_la_767_summon_m.ice,62b2a1abd5a445e9efed4e403cd0fa36,character/motion/lobby_action/pl_la_767_summon_m_std.ice,f8\2348502b1281ea24d14ad99a04828c,character/motion/lobby_action/pl_la_767_summon_m_cam.ice,11\08d32d9b4fa51b68b5dbd6fbf04e63,character/motion/lobby_action/pl_la_767_summon_m_caf.ice,42\25685903b4790d424f684d2be645f6,character/motion/lobby_action/pl_la_767_summon_m_base.ice,b2\13bc20cad27ccef3b89fa0dbf3a8ec,actor/lobby_action/pl_la_767_summon_f_vfx.ice,03dd17e80e9c403bf29fd0a820173b26,character/motion/lobby_action/pl_la_767_summon_f_vfx.ice,df41eb36dc5416c81548f62006452fa1,Male
召喚,Summon,,actor/lobby_action/pl_la_767_summon_f.ice,534da845c1cd7ea094f65408b73c827f,character/motion/lobby_action/pl_la_767_summon_f_std.ice,1a\4ba77cbbacd8f70f04598c961b4577,character/motion/lobby_action/pl_la_767_summon_f_cam.ice,b1\5040732f32e7650780e02212a6e3f3,character/motion/lobby_action/pl_la_767_summon_f_caf.ice,f3\c935373c480199c7da501d6e49d19b,character/motion/lobby_action/pl_la_767_summon_f_base.ice,1a\04b675494bb8194a797042d06e1537,actor/lobby_action/pl_la_767_summon_f_vfx.ice,03dd17e80e9c403bf29fd0a820173b26,character/motion/lobby_action/pl_la_767_summon_f_vfx.ice,df41eb36dc5416c81548f62006452fa1,Female
召喚,Summon,,actor/lobby_action/pl_la_767_summon_f_pre.ice,a6946dfdfb5b03283f6bdf5a8d309e84,character/motion/lobby_action/pl_la_767_summon_f_pre_std.ice,,character/motion/lobby_action/pl_la_767_summon_f_pre_cam.ice,,character/motion/lobby_action/pl_la_767_summon_f_pre_caf.ice,,character/motion/lobby_action/pl_la_767_summon_f_pre_base.ice,,actor/lobby_action/pl_la_767_summon_f_vfx.ice,03dd17e80e9c403bf29fd0a820173b26,character/motion/lobby_action/pl_la_767_summon_f_vfx.ice,df41eb36dc5416c81548f62006452fa1,Female
ペリエを飲む,Drink Perrier,perrier,actor/lobby_action/pl_la_768_perrier_m.ice,c794d4044683db941bea79c0d742e461,character/motion/lobby_action/pl_la_768_perrier_m_std.ice,,character/motion/lobby_action/pl_la_768_perrier_m_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_m_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_m_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Male
ペリエを飲む,Drink Perrier,,actor/lobby_action/pl_la_768_perrier_m_pre.ice,95e3c8a7b69a9d40337147fdc6d99df8,character/motion/lobby_action/pl_la_768_perrier_m_pre_std.ice,,character/motion/lobby_action/pl_la_768_perrier_m_pre_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_m_pre_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_m_pre_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Male
ペリエを飲む,Drink Perrier,,actor/lobby_action/pl_la_768_perrier_m_hsi1.ice,517ad12c5bcadad39451ae889c639485,character/motion/lobby_action/pl_la_768_perrier_m_hsi1_std.ice,,character/motion/lobby_action/pl_la_768_perrier_m_hsi1_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_m_hsi1_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_m_hsi1_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Male
ペリエを飲む,Drink Perrier,,actor/lobby_action/pl_la_768_perrier_f.ice,a557be11104fccf69ea5cf7f2025e198,character/motion/lobby_action/pl_la_768_perrier_f_std.ice,,character/motion/lobby_action/pl_la_768_perrier_f_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_f_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_f_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Female
ペリエを飲む,Drink Perrier,,actor/lobby_action/pl_la_768_perrier_f_pre.ice,6493908da6ef69d2d947ed1cebb04d5f,character/motion/lobby_action/pl_la_768_perrier_f_pre_std.ice,,character/motion/lobby_action/pl_la_768_perrier_f_pre_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_f_pre_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_f_pre_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Female
ペリエを飲む,Drink Perrier,,actor/lobby_action/pl_la_768_perrier_f_hsi1.ice,38d45185bdbb5e26e83f11795e30c4a5,character/motion/lobby_action/pl_la_768_perrier_f_hsi1_std.ice,,character/motion/lobby_action/pl_la_768_perrier_f_hsi1_cam.ice,,character/motion/lobby_action/pl_la_768_perrier_f_hsi1_caf.ice,,character/motion/lobby_action/pl_la_768_perrier_f_hsi1_base.ice,,actor/lobby_action/pl_la_768_perrier_f_vfx.ice,,character/motion/lobby_action/pl_la_768_perrier_f_vfx.ice,c93dab2f4eab06eef0973251882457fb,Female
全弾発射,Fire Away,fullburst,actor/lobby_action/pl_la_757_allfire_m.ice,40e522733bebb9bed798c17be41f920f,character/motion/lobby_action/pl_la_757_allfire_m_std.ice,39\8347790f8d3152198a6ee0e30de994,character/motion/lobby_action/pl_la_757_allfire_m_cam.ice,72\f97b57d9533dd562aed99aafd591ee,character/motion/lobby_action/pl_la_757_allfire_m_caf.ice,84\b48c19d4a4292702ad2cfef2442d35,character/motion/lobby_action/pl_la_757_allfire_m_base.ice,31\6f19ccd062b81cff010df738e8a0a1,actor/lobby_action/pl_la_757_allfire_m_vfx.ice,2b4ce65f6b49740f4849377a0c9f89bc,character/motion/lobby_action/pl_la_757_allfire_m_vfx.ice,adffc75827676f9aecef9615a7d7a555,Male
全弾発射,Fire Away,,actor/lobby_action/pl_la_757_allfire_m_hsi1.ice,fe3565ab588b3b8bd63b5b714a132959,character/motion/lobby_action/pl_la_757_allfire_m_hsi1_std.ice,9e\82e11ccbd43e3227221ac8de609851,character/motion/lobby_action/pl_la_757_allfire_m_hsi1_cam.ice,d0\9ab7fd3b5990371653bba2610001c2,character/motion/lobby_action/pl_la_757_allfire_m_hsi1_caf.ice,2c\a0e529eeff65b74a29fb54a89ffae5,character/motion/lobby_action/pl_la_757_allfire_m_hsi1_base.ice,c7\28de0356e0afecfbb8f7477b2df9e5,actor/lobby_action/pl_la_757_allfire_m_vfx.ice,2b4ce65f6b49740f4849377a0c9f89bc,character/motion/lobby_action/pl_la_757_allfire_m_vfx.ice,adffc75827676f9aecef9615a7d7a555,Male
全弾発射,Fire Away,,actor/lobby_action/pl_la_757_allfire_f.ice,d52f58fba6848978a5fd6265bf9df4ea,character/motion/lobby_action/pl_la_757_allfire_f_std.ice,df\df50c4203a4a12f7e8f9dbe100a88c,character/motion/lobby_action/pl_la_757_allfire_f_cam.ice,ed\c75a25aefe2278d1c05e429c23027a,character/motion/lobby_action/pl_la_757_allfire_f_caf.ice,5a\12f11a7c007f7b18425569375c7d6e,character/motion/lobby_action/pl_la_757_allfire_f_base.ice,20\f791fe4c8e81b94e82cd6d42b45950,actor/lobby_action/pl_la_757_allfire_f_vfx.ice,1e550d64ba527671f414adfd664aa5ab,character/motion/lobby_action/pl_la_757_allfire_f_vfx.ice,1f65549be2efb77370559a842b6fcfc5,Female
全弾発射,Fire Away,,actor/lobby_action/pl_la_757_allfire_f_hsi1.ice,7f81c1572575421a223f42a0f8d8b6d8,character/motion/lobby_action/pl_la_757_allfire_f_hsi1_std.ice,53\d381497bf2b685aa76cb99dc2d1130,character/motion/lobby_action/pl_la_757_allfire_f_hsi1_cam.ice,33\474e4923b6638299da3b3b8b58c5e0,character/motion/lobby_action/pl_la_757_allfire_f_hsi1_caf.ice,f5\cf2280ca76129c59e93a5afaeaeb69,character/motion/lobby_action/pl_la_757_allfire_f_hsi1_base.ice,3c\fb9e0a48f1cd986b837161c19be135,actor/lobby_action/pl_la_757_allfire_f_vfx.ice,1e550d64ba527671f414adfd664aa5ab,character/motion/lobby_action/pl_la_757_allfire_f_vfx.ice,1f65549be2efb77370559a842b6fcfc5,Female
サイコロ投げ,Throw Dice,diceroll,actor/lobby_action/pl_la_726_dice_m.ice,2e108058863b7055a95982903067b5a6,character/motion/lobby_action/pl_la_726_dice_m_std.ice,a4\938262309bc92199038373bc706fab,character/motion/lobby_action/pl_la_726_dice_m_cam.ice,5e\52360eef7a39d25d5eb309639c6526,character/motion/lobby_action/pl_la_726_dice_m_caf.ice,09\65bb1fd941bf843dfa5ee948217376,character/motion/lobby_action/pl_la_726_dice_m_base.ice,a3\c4cf615d8f6265481d5a9135cdad7f,actor/lobby_action/pl_la_726_dice_m_vfx.ice,cffda78afd538a78687734066bbf2150,character/motion/lobby_action/pl_la_726_dice_m_vfx.ice,1bb2fd1533fad3fe7d33b4d7552784c6,Male
サイコロ投げ,Throw Dice,,actor/lobby_action/pl_la_726_dice_m_hsi1.ice,33082b6feb8507032118037e2d1b06e4,character/motion/lobby_action/pl_la_726_dice_m_hsi1_std.ice,03\eed369f1605ba1f2271f4e4feba746,character/motion/lobby_action/pl_la_726_dice_m_hsi1_cam.ice,6d\5af413477dd42ffa74adc3ede09db6,character/motion/lobby_action/pl_la_726_dice_m_hsi1_caf.ice,91\82a84734c98e775f440ba14aec9e5e,character/motion/lobby_action/pl_la_726_dice_m_hsi1_base.ice,a7\263c0ed756f3e163f7f48f8d15ec7b,actor/lobby_action/pl_la_726_dice_m_vfx.ice,cffda78afd538a78687734066bbf2150,character/motion/lobby_action/pl_la_726_dice_m_vfx.ice,1bb2fd1533fad3fe7d33b4d7552784c6,Male
サイコロ投げ,Throw Dice,,actor/lobby_action/pl_la_726_dice_m_hsi2.ice,9ba6bdf6f22e9dc9bd44ee6d27c34001,character/motion/lobby_action/pl_la_726_dice_m_hsi2_std.ice,22\f2dfb62298aecb7e2a048dae885c2b,character/motion/lobby_action/pl_la_726_dice_m_hsi2_cam.ice,96\35f8866e46ebf6e83b15da288dfba6,character/motion/lobby_action/pl_la_726_dice_m_hsi2_caf.ice,49\add6842fc6a71370a0c3dbdd55632e,character/motion/lobby_action/pl_la_726_dice_m_hsi2_base.ice,0f\6c8ee43f57fa03bc244e69f4d284d7,actor/lobby_action/pl_la_726_dice_m_vfx.ice,cffda78afd538a78687734066bbf2150,character/motion/lobby_action/pl_la_726_dice_m_vfx.ice,1bb2fd1533fad3fe7d33b4d7552784c6,Male
