Japanese Name,English Name,Id,Icon,Normal Quality,High Quality,Bone 1,Bone 2,Bone 3,Bone 4,Bone 5,Bone 6,Bone 7,Bone 8,Bone 9,Bone 10,Bone 11,Bone 12,Bone 13,Bone 14,Bone 15,Bone 16,Effect Name
ショルダープレート,Shoulder Plates,16590,19a594e05282acc69d10d2e5be26ccd5,acfe420dcf7d9c6484a2913663e60845,,r_clavicle,l_clavicle,,,,root,acl_clavicle,,,,,,,,,,
サイドシールド,Hip Shields,16600,61194111f0d1cda5d7aa9eb3ebd71411,0c1017828b73454f3accfc3c61af33c1,,spine1_efce,spine1_efce,,,,root,pos_l,,,,,,,,,,
サイドシールドＢ,Hip Shields B,16601,67b9398d976727d62c77d6be49974124,938c9a12ce65237865a0c372d875f2f3,,spine1_efce,spine1_efce,,,,root,pos_l,,,,,,,,,,
ウィングスラスター,Wing Thrusters,16610,4b61af5cf54abbfcebdd8ca8ad93e579,870013d9350f25ec46fec91e2023b1db,,spine2,,,,,root,,,,,,,,,,,
ダイナミックハート　桃,Dynamic Heart: Pink,16620,3e5cb753874fc2beb2f848c0d41baaf6,1d0f385f04563b53835cb053a6674107,,spine2,,,,,root,,,,,,,,,,,
ダイナミックハート　青,Dynamic Heart: Blue,16621,8372d97da57fe6affe04d5f8408f740b,8516b8c5f4e63e420e0a90cb1eb80c63,,spine2,,,,,root,,,,,,,,,,,
ハートピアス　桃,Heart Earrings: Pink,16630,b1f7c67cc173c913495dc6d2595e2259,128b9403c3db7c938db181d73f1097de,,head2,head2,,,,root,pos_l,,,,,,,,,,
ハートピアス　青,Heart Earrings: Blue,16631,811c049b6e10f4d56b3cdac11d30bc23,a40cf9ac3b38fc32d23cbccc3b42fc7a,,head2,head2,,,,root,pos_l,,,,,,,,,,
[Unnamed 16632],,16632,8f180aa3fdb8a83bdeef05133827eed6,,,head2,head2,,,,root,pos_l,,,,,,,,,,
チョコケーキハット,Chocolate Cake Hat,16640,9f207a9321376f79ffdd05859cefb511,3e7a68f1cb9041d3f9cf85287f00b33c,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
チョコケーキハットＢ,Chocolate Cake Hat B,16641,e8ef28695eb464d209315b0c826d87db,c51139eb04bc8975a61e0182a7e68531,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
天使の翼,Angel Wings,16650,61d157956613ede4e9b97843375d5bc8,4352b5bce83878c570aff02a4aaa341c,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
天使の翼　白,Angel Wings: White,16651,d6cd10351dcc560661688adb36a8805d,3e1f146ddfbd7903847103343c9b1d9d,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
天使の翼　黒,Angel Wings: Black,16652,f32198b3937c5f9adb8a13a98c923ccf,0199fd4a70f85f34f63097dde080b3f8,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
天使の翼Ｂ,Angelic Wings B,16653,b9adb37fd8b4b64565c8e541efe02f4f,52e3b84a6d3183d29db9d6ef0a1ef715,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
くわえおでん,Bite-o'-Oden,16660,972a2e27e063dc31351feb90192f2cdc,f6e45fb8a54311ffbfd2ce4e15194289,,head2,mouthattach,,,,root,ac_mouthattach,,,,,,,,,,
佳凰リボン,Phoenix Ribbon,16670,049a1e5a69942a72fb6eb3dd52caad89,0e464a4f897593bfbcc09821e064757c,,head,,,,,root,,,,,,,,,,,
しまむらコラボバッグ,,16680,4ce548b64b84a96aad3f63a8b078ea7d,f90244155e0ecd50aa2e683762c5949b,,l_clavicle,,,,,root,,,,,,,,,,,
ワンポイントメガネ,Prominent Glasses,16690,b2e8f54d3ca6a1a8b8955ccf9b40cb5c,d1b6cd7d665a0be1c1230ea8fd074a98,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
[Unnamed 16699],,16699,dc29e41b67783038e4cf48ffe5486a60,e815bd6a977b122fad540672aaeddbbf,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ゾディアックベルト　茶,Zodiac Belt: Brown,16700,f77835247443685349367f8841a32b08,fbab8e34ed8f48b08d3a42817736fefc,,hip,,,,,root,,,,,,,,,,,
ゾディアックベルト　緑,Zodiac Belt: Green,16701,e380c5082a86fd1c67d256bb57b3f60e,28c0816ed3813107a83ebb781969c6c1,,hip,,,,,root,,,,,,,,,,,
ゾディアックベルト　黒,Zodiac Belt: Black,16702,983f5ec710f3becdd016cce02a866310,a49aab0da7e2705edb7c2fba5ec9f1c7,,hip,,,,,root,,,,,,,,,,,
ゾディアックベルトＢ,Zodiac Belt B,16703,c62c69533350779c468260da7b84b45c,fa277ce7329d57ad0a0415ad6702ad68,,hip,,,,,root,,,,,,,,,,,
[Unnamed 16709],,16709,e9ed1dff36436fcf0fb0c5f719fc72dc,0cc9366b2f924b9bf66a15cf1bb82521,,hip,,,,,root,,,,,,,,,,,
ヨルハ２Ｂヘアバンド,YoRHa 2B Hairband,16710,9bbae26ca675cfc8b376005c25dd722f,a51c83ac65103a4285103c8f3d2fce38,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ヨルハ２Ｂゴーグル,YoRHa 2B Goggles,16720,ef2b1794a69d133e5d15c654c487f0ce,5dbdeac8f62d63ca253b1c183bb710ec,,head2,,,,,root,,,,,,,,,,,
ヨルハ９Ｓゴーグル,YoRHa 9S Goggles,16730,52b229c3d500f48b622ee153b8c2335f,b97f0511cd5a5101b7c216a96d027c7e,,head2,,,,,root,,,,,,,,,,,
ボンズベルト,Bonez Belt,16740,9aa1cc37f44b80552e16cfdf5ee349dc,9b47a03a6cbd60c383f2a1a23df4fabf,,hip,,,,,root,,,,,,,,,,,
ボンズベルトＢ,Boney Belt B,16741,2e28fe6e448b4666b209f23c76133bf4,6ee6fd6dac7409cadb3454508348a42b,,hip,,,,,root,,,,,,,,,,,
ボンズグローブ,Bonez Gloves,16750,8ce2cc0cf037336ebd41df75fe591026,385716d787f28d098ca5baa7bf65346e,,r_hand,l_hand,,,,root,pos_l,,,,,,,,,,
ボンズグローブＢ,Boney Gloves B,16751,3d01ac4ee7237c3ac48b7c2c164fb2ab,9364f85e38ee129d92e6b904c67be46d,,r_hand,l_hand,,,,root,pos_l,,,,,,,,,,
ボワールヘッドバンド　水,Voir Headband: Water,16760,0e54b1d25e4c00096a4ed36649e2d6fa,d31055285421797b20f3d152cf0f1dbe,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボワールヘッドバンド　赤,Voir Headband: Red,16761,8863033a361841bbd6a55f5a977c05a3,b6c418b20f5a305a7624808f1a139a65,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボワールヘッドバンドＢ　黒,Voir Headband B: Black,16762,89148f917b638ac6f1df9c84cb6c18ce,6dc98139bd0c16f3c9c8f2cc747dab60,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボワールピアス　水,Voir Earrings: Water,16770,06585862f9c33b38bc7d023bbe0e96f4,f4010e95c12cfc1ace88266c9b92344b,,head2,head2,,,,root,pos_l,,,,,,,,,,
ボワールピアス　赤,Voir Earrings: Red,16771,30b4562e5cc770d4b0568d7684eb6ae0,9aa3cb531577b9b0940a5dbcd1115271,,head2,head2,,,,root,pos_l,,,,,,,,,,
ボワールピアス　黒,Voir Earrings: Black,16772,f6c5d2c4153fecf87a2850acc1eae5b3,8ff005bf89b7f77245eeac56abd925ee,,head2,head2,,,,root,pos_l,,,,,,,,,,
ボワールヘソピアス　水,Voir Belly Ring: Water,16780,11685919f06c0d466309a21fadb21881,c12fea30508d186573a132b6c8b75b56,,spine1_efce,,,,,root,,,,,,,,,,,
ボワールヘソピアス　赤,Voir Belly Ring: Red,16781,193a903cfca6cbc6f2cb18e6f9a14439,db78ef0a24b9295f0e1765808b613467,,spine1_efce,,,,,root,,,,,,,,,,,
ボワールヘソピアス　黒,Voir Belly Ring: Black,16782,2ded5d78f176545783e95180fe76c57a,d82cc6f009afed6a036a7f70487ace53,,spine1_efce,,,,,root,,,,,,,,,,,
リボンカチューシャ　赤,Hair Ribbon: Red,16790,e596d50dedbaac54de574389cd77f18a,13a1f270fbc0867cca703f2d1ea3c6b3,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
リボンカチューシャ　青,Hair Ribbon: Blue,16791,8d46fa9dbf0e3d8b55b79cfd3e8de430,2bf758244b10f63651c766f69ac47e04,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
リボンカチューシャ　橙,Hair Ribbon: Orange,16792,4b8571d7c8150a0090d0de86fad7115b,2947d4663dba2ee40bb6d30bb4ab2be4,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
リボンカチューシャ　黒,Hair Ribbon: Black,16793,4c21d63cbe3fd7b4c08a1df6e57ece7d,27acd9913e956d2ef8fe8d729691f935,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ひっかけサングラス,Hanging Sunglasses,16800,5fd47e55166ba746f093fc13e112c52e,7368b1bc5d118ba64706908d089b477c,,spine1_efce,,,,,root,,,,,,,,,,,
ゴシックメイドブリム,Gothic Maid Brim,16810,bdfdaff575c6e0d3dfb1fe513cdead2e,174d0de14a4f4c55b6912dd773a7dcb5,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ゴシックメイドブリムＢ,Gothic Maid Brim B,16811,26f59385832432bc9db926d1a5e66c86,cc5fb173267cc1959b44be2d83ce8ab8,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ゴシックメイドリボン,Gothic Maid Ribbon,16820,2a800a98ba59c92831388d8ea4cacf35,a3b72b9289f46752a2ea8a16fb2be15c,,spine2,,,,,root,,,,,,,,,,,
ゴシックメイドリボンＢ,Gothic Maid Ribbon B,16821,bf707f5b7e5a598dbe5a2abb4e3ca18d,0e7e8b849e68a8802c257d2084008bce,,spine2,,,,,root,,,,,,,,,,,
スケアードグラス,Scary Glasses,16830,e15e0d9adb0fdafbd08f372f8e171d0a,46ac458e3991f3246374f78a16d5c0c7,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
スケアードグラスＢ,Scared Glasses B,16831,65c2a3462bc8a9c806d4d6b6082e87ab,8787184a650e6f2840be051648c89c94,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
[Unnamed 16839],,16839,53e0abc3cd2d8289009f91e2c517f334,5b12805098bc757b80e5beceb3bf49c7,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ピュアグレースピアス,Pure Grace Earrings,16840,f0155b38fd41570947181b18282ac426,df74433e73cd75392ddd50ec4c9cbb68,,head2,head2,,,,root,pos_l,,,,,,,,,,
ピュアグレースピアスＢ,Pure Grace Earrings B,16841,c0cbaf2c852e926f34bce119605d56e6,b403e576a10590b808f31a01bda90dee,,head2,head2,,,,root,pos_l,,,,,,,,,,
ツイン編みこみおさげ,Twin Long Braids,16850,2bea91402ccb51689fe948dfb0b63612,ba7e5af3b2b3642ad8524f1a7ec0a8ca,,head,head,,,,root,pos_l,,,,,,,,,,
ポニーテールリボン,Ponytail Ribbon,16860,385fddd5fc68321c72965b436badb404,c6457a72a8740ebc420e704975e29561,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボーダーキャスケット,Striped Casquette Hat,16870,5180a29f55d4894ce6e9197f69cf6e0a,45059f7df7a6c4d4eacc638f86479b33,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボーダーキャスケット　茶,Striped Casquette Hat: Brown,16871,fe85d5a5d8a8c080acbfd9eeec459406,797d2289eff1d81426f2f7b9d8425c35,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボーダーキャスケット　黒,Striped Casquette Hat: Black,16872,0f6df84784e018a93d95599e85d05e6f,d42b60a16604405e0a3bf1fba44d32de,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ボーダーキャスケット　灰,Striped Casquette Hat: Grey,16873,4dcb21ed4f5585d0f53ac3898dc87746,ca00b036cd3a784e9b110f007dda201c,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
トゲトゲレザーマスク,Spiked Leather Mask,16880,b4553846a11d81b6fe49407fcf6ae742,d22a2a7bc151c5e471b38c4e50a4a98d,,head,,,,,root,,,,,,,,,,,
トゲトゲレザーマスクＢ,Spiked Leather Mask B,16881,d0b5d2f303879e4715f80e93cad7af1f,a7947b633290d32d7ee78fcee862eed2,,head,,,,,root,,,,,,,,,,,
コズミックペンダント,Cosmic Pendant,16890,a52d8e81e714892e98d4ce9071b4f211,104002aa66c54f6c000a9b3a3b9a6579,,neck0,,,,,root,,,,,,,,,,,
コズミックペンダントＢ,Cosmic Pendant B,16891,2554e4195b17bae3143e7ca353260092,bc6fbd47da91c31928ce9810e6661334,,neck0,,,,,root,,,,,,,,,,,
ブリーフケース　白,Briefcase: White,16900,ab1915b669fc07b47487b43d9fa7aab8,90e400237fc906ed1ca2da9953b5c847,,l_hand,,,,,root,,,,,,,,,,,
ブリーフケース　黒,Briefcase: Black,16901,af073fe4097072f7b0f9ee7ba4e4ae5f,be6c3b531e1a5a5f3c6342ae7e6704a9,,l_hand,,,,,root,,,,,,,,,,,
ブリーフケース　赤,Briefcase: Red,16902,425ef46e87445384bf0ab0a1d99595dc,a1e9c3f5394f33b56c567363e16ea089,,l_hand,,,,,root,,,,,,,,,,,
ブリーフケース　青,Briefcase: Blue,16903,96c297ec5a06569f0a76646ae000b63f,b97512d90193121af53bb325ec93cf91,,l_hand,,,,,root,,,,,,,,,,,
スターイヤリングＬ,Star Earring L,16910,3ce5845d815d0215f133842805899a82,b12b7933cd28733c98365ab4ccbbdf3b,,head2,,,,,root,,,,,,,,,,,
スターイヤリングＲ,Star Earring R,16911,361af3236218483261a9824f68df50aa,369bb0cc42812271a02f66e5faa49f3e,,head2,,,,,root,,,,,,,,,,,
ラックレイズウォッチ,Big Break Watch,16920,183a2e77088fbe7c06fa925885b633df,e2b70862dd504aca3327918335daeac2,,spine1_efce,,,,,root,,,,,,,,,,,
ラックレイズウォッチＢ,Big Break Watch B,16921,12cfc9a04cf589572cc3af33fa721603,b7ecab887a33994206997622e4379108,,spine1_efce,,,,,root,,,,,,,,,,,
ラックレイズテイル　白,Big Break Tail: White,16930,531c7c2a2f435ba22f23b85acb306c54,dd7676d245508992673ef835fafd3b55,,spine1_efce,,,,,root,,,,,,,,,,,
ラックレイズテイル　黒,Big Break Tail: Black,16931,6f60356b79677a29df6681a3e23cbe1f,48cc13c8aa81450468bd6a05c7b4c7d3,,spine1_efce,,,,,root,,,,,,,,,,,
ミューズヘアウィング,Muse Hairwings,16940,2ba45c82cb70cdbc9c585b3faf4fecba,82057a94db65b1821c49ea2ff1e63a0f,,head2,head2,,,,root,pos_l,,,,,,,,,,
ミューズヘアウィングＢ,Muse Hairwings B,16941,3d1764f057db3616aff1bddf511cbc09,bbe0b98e7b89063b5ba9415f0d4d5368,,head2,head2,,,,root,pos_l,,,,,,,,,,
[Unnamed 16949],,16949,465e86f098bd5d27456a2272dab4a099,d0051de2c8feef9265fac9a92085a219,,head2,head2,,,,root,pos_l,,,,,,,,,,
羅刹装威角飾り,Rakshasa Ornamental Horn,16950,df16b1d68953e11c64d8d6f313ef48fc,fc87c50abb5e8190d40a655fd2e2022a,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
羅刹装威角飾りＢ,Rakshasa Ornamental Horn B,16951,e3719d8a9e6af87870d9d43c482dc4a3,44c3848dec48ee647ad264affc63bff0,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
羅刹装威仮面,Rakshasa Mask,16960,dc8b154477d87b5da78819ab39207eca,946eb8dac97ad47a77de49b14534cfd6,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
羅刹装威仮面Ｂ,Rakshasa Mask B,16961,c0448e96f32a5a97c41f939b0852a4e6,f1c48bfbf17da69abd9514ab719d18c5,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ルーナハット,Luna Hat,16970,bb0b288f396c96dc53e1e5897c4ec7d0,28ea4d64e6bc16ebde5b00f7594bd74a,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ルーナハットＢ,Luna Hat B,16971,ecfd76365443f94d9c4c999cce0dd19c,51473d920c778f582a4a277a765d090f,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
カッポーギサンカクキン,Smock Style Triangular Kerchief,16980,322001776250da55c0a1918e335505d7,ad966352be3af3ee4d744c77f48627dd,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
カッポーギサンカクキンＢ,Smock Style Triangular Kerchief B,16981,e222131151c8b6086d196903c871072a,3252280dc0a4c5c96e60368a85d277d5,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ラービッツヘッドフォン,Rabbit Headphones,16990,99ecf54ec8d21247ae5f8a09d8a687c7,39aeb290b9c98ef0e70a66026eb87dbe,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ラービッツヘッドフォンＢ,Rabbit Headphones B,16991,26058513635fade143279300fc34ad7f,5e8af1925f61b1860abae610edc48b48,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ゴルンレオテイル,Howling Leo Tail,17000,d74c582451b88ce91841b1d197a1495b,6be69c579953f5fea88b3fc4e535295b,,hip,,,,,root,,,,,,,,,,,
シルフォスマスク,Sylphos Mask,17010,719a6b9feeb990b61364b3fb27bb1c0e,3f4f0fed4219b538cb5a5ce070243633,,head,,,,,root,,,,,,,,,,,
シルフォスマスクＢ,Sylphos Mask B,17011,903331f788740ad8f2bad6e5f39e8f1d,d7d1225514c4a8ad86484e091d86b2c5,,head,,,,,root,,,,,,,,,,,
ダブルアンテナ,Dual Antennas,17020,963c61b4bf80b6994d5842e37478c64c,a98d347b23c7c6ff94ab612e19df4e6a,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
ダブルアンテナ　金,Dual Antennas: Gold,17021,86a465091970fdfc9c66c12b0dff6f77,0ce5535dd95fafa932191d8166b751ed,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
ダブルアンテナ　黒,Dual Antennas: Black,17022,daa90a94c3cc00e4bdf2355fec4e4b27,77597d115c2f164c519ed3ba85379b1c,,head2,headtop_efhd,headtop_efhd,,,root,pos_l,pos_r,,,,,,,,,
ゴシックカラー　白,Gothic Choker: White,17030,ae831a1fa21c9f61d6ccbf8b452bd3b6,e7dfae84b44244f16dda60f53caa1e99,,spine2,,,,,root,,,,,,,,,,,
ゴシックカラー　紫,Gothic Choker: Purple,17031,3cb0737852e961f71b9f0660cdace7e0,57dfdad00c1d59c693885182c64c48f7,,spine2,,,,,root,,,,,,,,,,,
ゴシックカラーＢ　黒,Gothic Choker B: Black,17032,34c517804daf963e2c5c55f7b4c29d53,36d4ba7cc168ff7e7a6fbaa0bf16a141,,spine2,,,,,root,,,,,,,,,,,
グリフォン・ハット,Gryphon Hat,17040,6e44573305070610569726e80ed04191,77b18f198f058fa365b1fc87b018f749,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
キーマターイヤリング,Key Flux Point Earrings,17050,7521b259abfdf7c2725c8a551bcbe9f0,60a36741e1a09df2528da0f8a8bb9bea,,head2,head2,,,,root,pos_l,,,,,,,,,,
ギザッ歯マスク　笑,Spiky Teeth Mask - Laugh,17060,10a059d329c9148131ccce1c1212fa6e,bd9b9fd11d7650209ce6fafc184e3772,,head,,,,,root,,,,,,,,,,,
ギザッ歯マスク　怒,Spiky Teeth Mask - Frown,17061,8516e005d8d7731a102cb45e55976264,74495abd7a3a5500b6452243ebcf68db,,head,,,,,root,,,,,,,,,,,
ピクニックかご,Picnic Basket,17070,74db409a7fa58889000396e83acf8b78,88d265785f7a7bb00273d98ff5542f42,,l_hand,,,,,root,,,,,,,,,,,
トナカイハット,Reindeer Hat,17080,dd22a0ea839dddfd3a81d24f761cdc9b,c0b50e9a1442e394527b9b3c2d3b0994,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
キラキラお星さま,Twinkling Stars,17090,bfecc64d25c4fcd30844b68597b8bf1a,572d83b05867c016ab4de3488eb2e05d,,body_root,,,,,root,,,,,,,,,,,
ファンタジー風腰巻　赤,Fantastical Waist Cape: Red,17100,55e206fbe9133b3358ac7c7d4fb55765,9ace19ab1b1654f388409cd87fbca9f9,,hip,,,,,root,,,,,,,,,,,
ファンタジー風腰巻　青,Fantastical Waist Cape: Blue,17101,e740a62547f13336fc3300b6c645d2e1,eba8463fa8e7eb1db413947cacb7d178,,hip,,,,,root,,,,,,,,,,,
ファンタジー風腰巻　水,Fantastical Waist Cape: Water,17102,0578da815ca10825f40880600900c821,a75843cedbfeb30136073ea938f4ead6,,hip,,,,,root,,,,,,,,,,,
ファンタジー風腰巻　黒,Fantastical Waist Cape: Black,17103,683a8f0ecf37db35feb3a52127b96627,5c56d647f21e872dda6ab5ebbf044445,,hip,,,,,root,,,,,,,,,,,
ファンタジー風腰巻　白,Fantastical Waist Cape: White,17104,43479db426d8dee06804a9229fe91d62,4893f0281f329ff8e351476338fa5a78,,hip,,,,,root,,,,,,,,,,,
メカニカルバイザー,Mechanical Visor,17110,801a700468044c44a1e4a17706385b74,8fc1e55da3e8e0acbce02c1d36f28629,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
メカニカルバイザーＢ,Mechanical Visor B,17111,da65729c304d6678f8dc35a3901f41af,b322f85fb305760fb754262eda3ed3f4,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
頭乗せプリン,Pudding Head-Mount,17120,8f347531a20bc2140da4ce1057e9befe,2cb4df98e76cf22b967e2aed4d068fc9,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
アスラアーム,Asura Arms,17130,a69280e8930f3dbeff03e140b926e095,12914cab965d2ed9e2e201fce4153903,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
アスラアームＢ,Asura Arms B,17131,6b7076fa661a687f4e550a09febdb8a6,b74fa32c8ca9d2cc56ec85deaa31fd40,,spine2,spine2,,,,root,pos_l,,,,,,,,,,
腰下げ矢筒,Hip Quiver,17140,fe6de31528f0e65de81c76141794a1fb,c904472c859a99de21b2fbe08cc2579f,,spine1_efce,,,,,root,,,,,,,,,,,
腰下げ矢筒　白,Hip Quiver: White,17141,8698cd6aef301fbcb0aef868df73d586,09704e92e0a8c27e814f60b0c8d3a37c,,spine1_efce,,,,,root,,,,,,,,,,,
腰下げ矢筒　黒,Hip Quiver: Black,17142,2b049138be3b2978e9fbe1eef4324204,dd5d867b4ce24d26e60166fd9e332b46,,spine1_efce,,,,,root,,,,,,,,,,,
サクラポンポン,Cherry Blossom Pompoms,17150,47a1e08566b4d50a07f90b4e973ea4b8,fa3d70c6c8bfbcaf16bd386c09348d95,,r_hand,l_hand,,,,root,pos_l,,,,,,,,,,
ゾディアックマスク,Zodiac Mask,17160,65681d9a46bb095b39f6b12cc24470a1,a141bce6de23bb06517a43ef58b28b73,,head,,,,,root,,,,,,,,,,,
フラワーメガネ,Flower Glasses,17170,3faf82ce9cc7be578dc1eb894b42f4f7,fff2d4c6f7df37525188d76323704f61,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
ポコッテポロンフード,Plucky Kitty Hood,17180,10c5783f6a5f609c1ea9b3137228c3ce,a64ec745e54fe6de127311bd1efc3d63,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ブラッドマリアヴェール,Bloody Maria Veil,17190,1e34864f8439f3611ae5738bde9be9f6,cf9c574684aa2e2e7e58c4bbec40e4a6,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
ブラッドマリアヴェールＢ,Bloody Maria Veil B,17191,71b00cc419f559583c9fa12fc1ff03ff,2dd8a9cc0bb7f8f7049fa0f16d871e9d,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
イノセントローズティアラ,Innocent Rose Tiara,17200,3c44acc9f79c329d42b89508d5155379,612b072249312c2bfc74236d2c75f67c,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
イノセントローズティアラＢ,Innocent Rose Tiara B,17201,13b4d9292974400601dc23fdfe8cde57,2b2b40699e1fb5dc567eaf823beab0f4,,head2,headtop_efhd,,,,root,ac_headtop,,,,,,,,,,
動力パイプ腰　灰,Power Cords - Hip: Grey,17210,0898b9a9b0059aa872de924cd26a90a3,da114b3062b4180746bd971f9d3f6de1,,hip,,,,,root,,,,,,,,,,,
動力パイプ腰　赤,Power Cords - Hip: Red,17211,9c1e4cc82b8b846278e9b41072778e4d,cd22bf1a7923d58920e426e6b50f06df,,hip,,,,,root,,,,,,,,,,,
動力パイプ腰　白,Power Cords - Hip: White,17212,1578f84ee7ea635e837d959a350fe384,8d83d231f9e294436c3d277d5a823f5b,,hip,,,,,root,,,,,,,,,,,
動力パイプ脚　灰,Power Cords - Legs: Grey,17220,900ce3c0840ae1d4aef5c138fa8178a0,8d448dc71cd55181c0740d2a53a5ca2d,,r_calf,l_calf,,,,root,pos_l,,,,,,,,,,
動力パイプ脚　赤,Power Cords - Legs: Red,17221,efc58a1edea8fb1a1e4e5c852b39f623,adfb83c4db368b79fe7f5a6023b487ae,,r_calf,l_calf,,,,root,pos_l,,,,,,,,,,
動力パイプ脚　白,Power Cords - Legs: White,17222,fc64b56f5bd45bb6e334e0a519e99577,7f83d117918c307ef9c585798bcf8fce,,r_calf,l_calf,,,,root,pos_l,,,,,,,,,,
ラービッツガーターリング,Rabbit Garter,17230,3dea91f7bc20ce0fc40072b3ae54eeed,d6af56b3b184dec91a823cdd07204429,,l_thigh,,,,,root,,,,,,,,,,,
ラービッツガーターリングＢ,Rabbit Garter B,17231,10179b9f3fd64b75ae570d1dfade1dfe,cdb4f235e52bb18235aa9a39080544cc,,l_thigh,,,,,root,,,,,,,,,,,
片結びエクステ,Half-knot Extension,17240,5e9639b78ddbb936a5bd40ffe07f06ab,b227b82eb2f4196a3d44f61d80bdf82f,,head,,,,,root,,,,,,,,,,,
サテンロングピアス　赤,Long Satin Earrings: Red,17250,7a3865914b0b82710971837ab766e3ce,c69e95a53a047d02dc3ed50dcbcfdbdc,,head2,head2,,,,root,pos_l,,,,,,,,,,
サテンロングピアス　白,Long Satin Earrings: White,17251,43bc4349c03f03360ab7c46ed4899355,31b8290a93eb5f33955b648442b8fcbd,,head2,head2,,,,root,pos_l,,,,,,,,,,
サテンロングピアス　黒,Long Satin Earrings: Black,17252,142c9a819740e3e5abe213ca923ab0a0,6fbeffcc205ae074515d55ed223de248,,head2,head2,,,,root,pos_l,,,,,,,,,,
アーガイルバッグ　白,Argyle Handbag: White,17260,ef346dcaeece324be97164232aa76914,94fff86f080658b2db31058bb68de3ca,,l_hand,,,,,root,,,,,,,,,,,
アーガイルバッグ　茶,Argyle Handbag: Brown,17261,eb73e09502e6a871dc29cff43c2796ea,7fccb3472ea83b01cb963bc26daf8996,,l_hand,,,,,root,,,,,,,,,,,
鼻メガネ,Groucho Glasses,17270,2f4baf6e7da669a0ceeb45205778d754,d857b4eed135387f83913c3cfa71b4ea,,head2,eyesroot,,,,root,ac_eyesroot,,,,,,,,,,
サイドバーニア,Side Thrusters,17280,287960987e88881b48f41820a5c2cdd7,2be2ce47fbb7852f5b67a68081e347b9,,spine1_efce,spine1_efce,,,,root,pos_l,,,,,,,,,,
サークルギア,Circular Gear,17290,1a0fbb24f6da1f6df633c4349f9dbb99,d2ff37a2e70899728e6c8c2a81120313,,spine2,,,,,root,,,,,,,,,,,
